district,mandal,panchayat,num,lon,lat,alt,acc,drumseeded,dup,sort_rand,masked_id
"JAGTIAL","BEERPUR","Thungur",1,78.9862404,19.0100433,210,3.9,0,1,.80503231,265
"KARIMNAGAR","GANGADHARA","Gopalraopally",5,78.96811769999999,18.5680249,296.5,4.638,0,0,.8052088,228
"JAGTIAL","GOLLAPALLE","Vengalapur",1,79.01144189999999,18.8056362,234.4,3.9,0,2,.80589485,282
"NAGARKURNOOL","PEDDAKOTHAPALLE","Sathapur",7,78.35471560000001,16.2383738,390.2,3.9,0,2,.80602729,136
"KARIMNAGAR","RAMADUGU","Vedira",10,79.03227390000001,18.523692,238,4.35,0,1,.80616921,253
"JAGTIAL","MALLIAL","Thatipally",4,78.9767014,18.7021044,221,3.119,0,0,.80631709,325
"WANAPARTHY","GOPALPET","Munnanoor",5,78.11593484133482,16.35425983502824,0,0,1,0,.80670744,172
"KARIMNAGAR","RAMADUGU","Vedira",7,79.03217720000001,18.5238248,232,3.302,0,0,.80719405,253
"JAGTIAL","IBRAHIMPATNAM","Eradandi",6,78.5649839,18.9459096,296.4,3.9,0,0,.80727667,287
"JAGTIAL","JAGTIAL RURAL","Gullapet",1,78.9553607,18.8701384,174,7.75,0,1,.80773991,298
"MAHABUBNAGAR","NAWABPET","Karkonda",1,78.0335352,16.8388948,543.9,4.794,0,1,.80777812,82
"KARIMNAGAR","KOTHAPALLY","Chinthakunta",7,79.08538299999999,18.4544682,297.8,3.9,0,0,.8079021,248
"KARIMNAGAR","CHIGURUMAMIDI","Sundaragiri",14,79.19165219999999,18.1984148,333.2,3.9,1,2,.80800635,214
"MAHABUBNAGAR","MOOSAPET","Polkampally",5,78.0150569,16.6170395,334.328,7.461,0,0,.80809981,70
"NAGARKURNOOL","VANGOOR","Kondareddipalle",3,78.5767929,16.6381678,377.5728759765625,3.809,0,0,.80816424,155
"NAGARKURNOOL","VELDANDA","Kotra",3,78.52621980000001,16.7005298,432.4111938476563,4.556,1,0,.80921173,164
"JAGTIAL","PEGADAPALLE","Domalakunta",5,79.0103579,18.7092199,204,4.874,0,0,.80926228,339
"KARIMNAGAR","THIMMAPUR","Parlapally",11,79.2105598,18.2776437,297,3.9,1,0,.80958217,262
"WANAPARTHY","PANGAL","Mallaipally",5,78.054247,16.2551417,354.9,3.9,1,1,.80963683,184
"JAGTIAL","KATHLAPUR","Sirkonda",1,78.7021087,18.7771854,328.2,3.9,1,2,.80964303,314
"NAGARKURNOOL","PEDDAKOTHAPALLE","Gantraopally",10,78.3044527,16.2231006,270.6868896484375,3.881,0,0,.81063044,133
"PEDDAPALLI","SULTANABAD","Ramunipalli",7,79.3710389,18.4828556,152.6,3.75,0,2,.81075084,367
"PEDDAPALLI","SULTANABAD","Ramunipalli",4,79.37850950000001,18.4916479,166.4,4.769,0,0,.8109253,369
"JAGTIAL","MEDIPALLE","Kacharam",13,78.8124787,18.7453176,324.4,3.9,0,0,.81176043,328
"JAGTIAL","IBRAHIMPATNAM","Eradandi",3,78.56993490000001,18.9522898,297.5,3.9,0,0,.8122806,290
"KARIMNAGAR","GANGADHARA","Sarvareddypally",14,79.0719569,18.6229143,241.00341796875,4.529,0,0,.81256634,222
"JAGTIAL","DHARMAPURI","Thimmapoor",8,79.1150531,18.912039,92,3.998,0,0,.81260592,271
"NAGARKURNOOL","BALMOOR","Kondanagula",1,78.61249479999999,16.3031365,431.349853515625,3.94,0,1,.81275284,110
"NAGARKURNOOL","TELKAPALLY","Zamistapur",7,78.3946323,16.4805076,363.221,4.556,0,0,.81279862,145
"KARIMNAGAR","RAMADUGU","Deshrajpalle",5,79.06868350000001,18.5299992,227.2,4.627,0,0,.81307662,258
"KARIMNAGAR","JAMMIKUNTA","Naguram",2,79.5549738,18.4024176,109.6,4.157,1,0,.81322187,240
"JAGTIAL","DHARMAPURI","Jaina",5,79.08281580000001,19.015272,172.4,3.9,0,0,.81325042,269
"KARIMNAGAR","RAMADUGU","Deshrajpalle",3,79.06667090000001,18.5439425,231.5,4.429,0,0,.81335485,257
"PEDDAPALLI","SRIRAMPUR","Jaferkhanpet",7,79.49360799999999,18.5372983,121.2,3.717,0,2,.8141008,359
"JAGTIAL","KODIMIAL","Sriramulapally",3,78.949973,18.5984853,291,3.324,0,0,.81431907,305
"KARIMNAGAR","GANGADHARA","Gangadhara",1,79.0123968,18.5816778,345.1,3.9,0,2,.81437236,226
"JAGTIAL","KODIMIAL","Sriramulapally",4,78.9486009,18.586308,303,3.992,0,0,.81440675,304
"JAGTIAL","BUGGARAM","Shekalla",2,79.0614142,18.8331,186.4,3.9,0,0,.81450605,267
"JAGTIAL","MALLAPUR","Regunta",1,78.75393939999999,18.9456013,234.9,6.225,0,1,.81503296,321
"NAGARKURNOOL","BALMOOR","Balmoor",4,78.57842530000001,16.3392497,467.3,3.9,0,0,.81529117,112
"JAGTIAL","Endapalli","Kothapet",7,79.2137498,18.7726812,200.3,4.8,0,1,.81537104,32
"MAHABUBNAGAR","MAHABUBNAGAR RURAL","Kodur",6,77.92958160000001,16.6800302,355.349,10.682,0,2,.81559706,66
"JAGTIAL","METPALLI","Rajeshwar Raopet",1,78.5756153,18.8269849,320.7,3.4,0,1,.81619561,16
"NAGARKURNOOL","UPPUNUNTHALA","Marripally",3,78.5565151,16.4448966,364.6416015625,3.9,0,0,.81732661,151
"KARIMNAGAR","GANNERUVARAM","Pechupally",4,79.07201240000001,18.3178286,262,3.466,0,0,.8177368,237
"JAGTIAL","GOLLAPALLE","Bonkur",6,79.108619,18.8323658,112,3.837,0,0,.81802863,275
"NAGARKURNOOL","BALMOOR","Kondanagula",7,78.6124224,16.3030609,431.5838623046875,3.974,0,0,.81828415,110
"PEDDAPALLI","MANTHANI","Kakarlapalli",11,79.6531928,18.6047238,0,4199.999,1,5,.81849134,353
"KARIMNAGAR","MANAKONDUR","Munjampally",21,79.18875199999999,18.3814644,229.5,3.9,0,2,.8189013,250
"NAGARKURNOOL","VELDANDA","Kotra",3,78.539652,16.7018803,531.3,3.9,0,0,.81893915,166
"JAGTIAL","KORUTLA","Dharmaram",10,78.72137669999999,18.8932567,220,3.9,0,1,.81909567,307
"KARIMNAGAR","CHIGURUMAMIDI","Lambadipalli",4,79.1787432,18.2166197,336.4,3.9,0,0,.81918138,210
"WANAPARTHY","KOTHAKOTA","Pamapur",4,77.9191005975008,16.25059365160142,0,0,0,0,.81969029,174
"NAGARKURNOOL","ACHAMPET","Chandapur",3,78.7222072,16.4428699,404.2,3.9,0,0,.8198629,94
"NAGARKURNOOL","LINGAL","Ambatpally",12,78.4513,16.2880782,398.1,3.9,0,0,.81995189,127
"JAGTIAL","IBRAHIMPATNAM","Eradandi",1,78.5642989,18.9525371,273.5,3.933,0,1,.82090104,288
"NAGARKURNOOL","UPPUNUNTHALA","Marripally",15,78.5652453,16.4570917,433.6,3.9,0,0,.82092875,150
"JAGTIAL","METPALLI","Chowlamaddi",5,78.6404813,18.8326643,254.1999969482422,3.562,0,0,.82112825,25
"JAGTIAL","SARANGAPUR","Mydaram Thanda",2,78.92868110000001,18.956008,242.2,3.9,0,0,.82144493,345
"KARIMNAGAR","GANNERUVARAM","Kasimpeta",19,79.0482277,18.351965,228.3,3.603,0,1,.82158935,233
"WANAPARTHY","AMARCHINTHA","Chandranaik Thanda",3,77.77913555502892,16.37925900331794,0,0,0,0,.82161939,168
"KARIMNAGAR","SHANKARAPATNAM","Maktha",3,79.3095332,18.3055094,256.2,3.533,0,0,.82246739,9
"NAGARKURNOOL","BALMOOR","Polisettypally",1,78.6012619,16.3794011,392.1572265625,3.9,0,0,.82267958,98
"KARIMNAGAR","THIMMAPUR","Parlapally",15,79.2103711,18.2776692,296,3.9,0,0,.82272232,262
"NAGARKURNOOL","KOLLAPUR","Chinthalapally",6,78.2703757,16.1184887,229.0555419921875,3.9,1,0,.8231864,119
"JAGTIAL","MEDIPALLE","Kacharam",16,78.8123083,18.7450283,336.6,3.9,0,0,.823479,328
"MAHABUBNAGAR","CHINNA CHINTHA KUNTA","Appampalle",5,77.810557,16.4941313,274.977,4.521,0,0,.82367349,38
"NAGARKURNOOL","TADOOR","Cherla Itikyala",7,78.3156448,16.5493493,496.1,3.9,1,2,.82385767,143
"KARIMNAGAR","THIMMAPUR","Parlapally",8,79.21121460000001,18.2904745,0,122.4,1,0,.82398301,263
"PEDDAPALLI","MUTHARAM MANTHANI","Mutharam",1,79.622075,18.504185,161.1,3.9,0,2,.82400984,354
"JAGTIAL","KODIMIAL","Kondapur",9,78.8959363,18.6177792,406.8,3.9,0,0,.82414407,21
"PEDDAPALLI","ODELA","Abbidapalli",6,79.47473599999999,18.466378,138.289306640625,3.9,0,0,.82448345,12
"PEDDAPALLI","ODELA","Abbidapalli",4,79.4753743,18.4662194,141.1036376953125,3.9,0,0,.82465726,12
"KARIMNAGAR","SHANKARAPATNAM","Maktha",5,79.3105638,18.3016186,255.3,3.9,0,0,.82475728,8
"KARIMNAGAR","KOTHAPALLY","Chinthakunta",5,79.0851933,18.4548155,289.8,3.9,0,0,.82525831,247
"PEDDAPALLI","SULTANABAD","Chinabonkur",4,79.35109439999999,18.5370851,150.8,4.699,0,0,.8256101,364
"NAGARKURNOOL","VELDANDA","Kotra",5,78.54516510000001,16.6916671,497.1,3.9,0,0,.82588035,163
"MAHABUBNAGAR","DEVARKADARA","Laxmipalle",6,77.9241767,16.6257469,333.075,8.009,0,0,.82591861,42
"PEDDAPALLI","MUTHARAM MANTHANI","Mutharam",4,79.6217556,18.5038402,162.1,3.516,0,0,.82691103,354
"JAGTIAL","JAGTIAL RURAL","Gullapet",14,78.95530309999999,18.8706674,183,3.552,0,0,.82802933,298
"KARIMNAGAR","THIMMAPUR","Parlapally",3,79.2112157,18.2904749,0,393.9,1,0,.82807148,263
"KARIMNAGAR","RAMADUGU","Gundi",5,79.09592480000001,18.6260674,312.7,3.9,0,0,.82811493,252
"KARIMNAGAR","GANGADHARA","Sarvareddypally",4,79.0719758,18.6229005,238.761962890625,3.881,0,0,.82811648,222
"WANAPARTHY","KOTHAKOTA","Pamapur",6,77.91968297213316,16.25045685220335,0,0,0,1,.82849526,174
"KARIMNAGAR","GANGADHARA","Sarvareddypally",5,79.0696372,18.6319482,243.6,4.653,0,0,.82856703,223
"MAHABUBNAGAR","CHINNA CHINTHA KUNTA","Pallamarri",7,77.8076001,16.5332306,0,3099.999,0,7,.82898617,52
"PEDDAPALLI","PEDDAPALLE","Cheekurai",6,79.3904385,18.6373617,142.6,3.927,0,0,.82919931,356
"NAGARKURNOOL","KOLLAPUR","Yellur",4,78.34966369999999,16.1244147,255.1743774414063,4.183,1,0,.82944763,124
"JAGTIAL","GOLLAPALLE","Rapalli",5,79.0346626,18.8161883,148,3.671,0,0,.82951087,277
"JAGTIAL","METPALLI","Athmakur",3,78.6189036,18.7412017,335.7,3.9,0,9,.82971758,24
"NAGARKURNOOL","BIJINAPALLY","Gouraram",13,78.1312358,16.5788139,474.7,3.9,0,0,.830513,115
"JAGTIAL","IBRAHIMPATNAM","Eradandi",9,78.5699584,18.9526067,297.3,3.9,0,0,.830966,290
"MAHABUBNAGAR","CHINNA CHINTHA KUNTA","Appampalle",5,77.81094640000001,16.4942344,275.433,4.016,0,0,.83101761,39
"KARIMNAGAR","GANGADHARA","Gopalraopally",7,78.9680003,18.5678113,299.1,4.469,0,0,.83109879,228
"JAGTIAL","Endapalli","Kothapet",8,79.204956,18.7662568,208.9,3.9,0,0,.83148253,37
"KARIMNAGAR","KARIMNAGAR RURAL","Cherlabuthkur",6,79.1645534,18.4500982,0,2700,1,3,.8315748,242
"MAHABUBNAGAR","DEVARKADARA","Laxmipalle",2,77.909813,16.6289408,321,4.673,0,0,.83174604,43
"WANAPARTHY","WEEPANAGANDLA","Kalwarala",8,78.11771520000001,16.1602133,268.263,11.657,1,2,.83202124,199
"NAGARKURNOOL","PENTLAVELLI","Jatprole",1,78.2259655,16.0630617,199.8265380859375,3.9,0,1,.83313185,141
"JAGTIAL","GOLLAPALLE","Vengalapur",8,79.0056259,18.809381,332.7,5.9,0,2,.83369118,283
"MAHABUBNAGAR","MAHABUBNAGAR RURAL","Kodur",8,77.9353943,16.6835998,358.366,6.901,0,2,.83372003,69
"MAHABUBNAGAR","MAHABUBNAGAR RURAL","Kodur",4,77.91300680000001,16.6864929,347.259,15.99,0,0,.83383715,68
"KARIMNAGAR","KOTHAPALLY","Chinthakunta",6,79.0851933,18.4548154,289.8,3.9,0,0,.83401591,247
"WANAPARTHY","WEEPANAGANDLA","Kalwarala",4,78.12948280000001,16.1636345,351.8,3.9,0,0,.8341676,198
"MAHABUBNAGAR","GANDEED","Peddavarval",1,77.8167511,16.9770294,450.6,6.135,0,1,.83418113,54
"KARIMNAGAR","CHIGURUMAMIDI","Sundaragiri",10,79.1920295,18.1982999,331.9,3.9,1,0,.83419186,214
"NAGARKURNOOL","KOLLAPUR","Chinthalapally",8,78.25567719999999,16.1195273,237.235595703125,4.392,1,0,.8345452,125
"WANAPARTHY","PANGAL","Remuddula",2,78.182631,16.3164122,417.2,3.9,1,0,.83467418,175
"JAGTIAL","IBRAHIMPATNAM","Dabba",1,78.55776299999999,18.872764,322.5,3.9,0,1,.83566517,296
"MAHABUBNAGAR","BHOOTHPUR","Karivena",5,78.0746425,16.6672712,0,3700,1,6,.83568174,50
"NAGARKURNOOL","KALWAKURTHY","Tharnikal Thanda",1,78.4238136,16.6422438,379.1976928710938,3.73,1,2,.83578187,116
"JAGTIAL","IBRAHIMPATNAM","Fakir Kondapur",5,78.6299211,18.9508851,258,3.9,0,0,.83601415,291
"MAHABUBNAGAR","CHINNA CHINTHA KUNTA","Pallamarri",2,77.78615120000001,16.5554878,0,2599.999,0,10,.83650917,51
"JAGTIAL","GOLLAPALLE","Rapalli",4,79.0306787,18.8174545,220.1,3.9,0,0,.83674622,276
"KARIMNAGAR","SHANKARAPATNAM","Maktha",6,79.3097087,18.3012348,249,3.801,0,0,.83679229,7
"JAGTIAL","KATHLAPUR","Sirkonda",1,78.70089830000001,18.7653967,312,3.9,0,1,.83752352,315
"JAGTIAL","DHARMAPURI","Thimmapoor",9,79.1104594,18.911364,88,5,0,0,.83758688,270
"KARIMNAGAR","THIMMAPUR","Parlapally",14,79.2112164,18.2904731,0,381,1,1,.83759028,263
"JAGTIAL","BEERPUR","Thungur",4,78.98679799999999,19.010672,207.4,3.9,0,0,.83779818,266
"NAGARKURNOOL","KOLLAPUR","Yellur",5,78.3514852,16.1174384,243.7392578125,4.138,0,0,.83801168,123
"KARIMNAGAR","GANNERUVARAM","Kasimpeta",6,79.0484495,18.3518244,229,4.037,0,0,.83838797,233
"KARIMNAGAR","KARIMNAGAR RURAL","Gopalpoor",6,79.1880951,18.4467659,256.2,3.9,1,0,.83858103,245
"MAHABUBNAGAR","DEVARKADARA","Laxmipalle",8,77.90985329999999,16.6291842,323.8,4.002,0,1,.83869207,43
"NAGARKURNOOL","LINGAL","Ambatpally",1,78.4516667,16.2871967,395.3,3.9,0,1,.83878613,127
"JAGTIAL","KODIMIAL","Kondapur",3,78.8961535,18.6180855,396.4,3.9,0,0,.83896297,21
"JAGTIAL","GOLLAPALLE","Vengalapur",9,79.0155164,18.8094911,227.3,4.08,0,0,.83922958,284
"KARIMNAGAR","THIMMAPUR","Parlapally",5,79.2104154,18.27735,294.7,3.9,0,0,.83965099,262
"JAGTIAL","GOLLAPALLE","Rapalli",2,79.03064430000001,18.8177396,216.6,3.9,0,0,.84002775,276
"NAGARKURNOOL","BALMOOR","Banala",10,78.62979970000001,16.3171223,503.8,3,1,1,.84075499,104
"NAGARKURNOOL","ACHAMPET","Hazipur",2,78.6935683,16.4446692,350.6478881835938,4.135,0,0,.84078264,90
"KARIMNAGAR","KARIMNAGAR RURAL","Cherlabuthkur",10,79.21215580000001,18.4830584,248.2,3.9,1,0,.84094918,244
"NAGARKURNOOL","KOLLAPUR","Yellur",1,78.353847,16.1286323,257.988,3.9,1,1,.84198499,122
"MAHABUBNAGAR","GANDEED","Julapally",2,77.8385492,16.8650242,433.1,4.351,0,0,.84210688,6
"KARIMNAGAR","GANNERUVARAM","Kasimpeta",11,79.04839509999999,18.3517364,228.1,6.322,0,0,.84304672,233
"KARIMNAGAR","KARIMNAGAR RURAL","Gopalpoor",13,79.16996330000001,18.4629522,0,1346.528,1,2,.84305555,246
"KARIMNAGAR","GANGADHARA","Sarvareddypally",3,79.0728697,18.6218282,238.62841796875,4.255,1,0,.84452635,225
"JAGTIAL","Endapalli","Kothapet",7,79.20790650000001,18.7725684,229.3,3.9,0,0,.84479833,30
"KARIMNAGAR","GANNERUVARAM","Pechupally",3,79.0747902,18.3216481,228.8,3.969,0,0,.84519649,236
"KARIMNAGAR","KARIMNAGAR RURAL","Gopalpoor",19,79.16996330000001,18.4629522,0,1376.701,1,2,.84543246,246
"PEDDAPALLI","ODELA","Abbidapalli",1,79.47417799999999,18.4668084,241.4,4,0,2,.84544885,13
"NAGARKURNOOL","TADOOR","Cherla Itikyala",2,78.3030746,16.5278176,459.4,3.9,0,0,.84555578,144
"MAHABUBNAGAR","NAWABPET","Kishanguda",2,78.0779947,16.9399364,526.1999999999999,3.583,0,0,.84565037,77
"JAGTIAL","Endapalli","Godishelapet",3,79.2366123,18.7862714,173.8,3.9,0,0,.84589118,347
"NAGARKURNOOL","ACHAMPET","Pulazala",5,78.6419575,16.4406801,368.9718017578125,4.758,1,0,.8459537,87
"JAGTIAL","GOLLAPALLE","Thirumalapur",6,79.0876658,18.7766247,214.5,3.9,0,1,.84639931,286
"NAGARKURNOOL","LINGAL","Ambatpally",3,78.440472,16.2768909,306.272,4.085,1,0,.84650993,126
"JAGTIAL","PEGADAPALLE","Yellapur",11,79.1031983,18.6887633,263.2,3.9,0,0,.8476612,337
"PEDDAPALLI","SRIRAMPUR","Madipalli Colony",7,79.4550251,18.5223389,127.4,4.376,0,0,.84771568,14
"NAGARKURNOOL","VANGOOR","Kondareddipalle",4,78.5729444,16.6458209,480.8,3.9,0,0,.84771979,153
"PEDDAPALLI","MANTHANI","Kakarlapalli",13,79.6798538,18.6402892,0,3200,1,1,.8478024,353
"JAGTIAL","JAGTIAL RURAL","Gullapet",2,78.97116680000001,18.8646895,182,9.25,0,0,.84803081,299
"JAGTIAL","GOLLAPALLE","Bonkur",4,79.1092809,18.8326338,121,3.556,0,0,.84803647,272
"KARIMNAGAR","JAMMIKUNTA","Madipally",7,79.48657900000001,18.2714479,229.8,3.9,1,1,.8482762,239
"MAHABUBNAGAR","GANDEED","Peddavarval",5,77.81658659999999,16.9770433,448,4.702,0,0,.84848297,54
"KARIMNAGAR","GANNERUVARAM","Kasimpeta",20,79.04819879999999,18.351988,226.4,3.3,0,0,.84928799,233
"MAHABUBNAGAR","DEVARKADARA","Laxmipalle",1,77.92415130000001,16.6256568,336.044,6.413,0,2,.84943539,42
"JAGTIAL","KORUTLA","Dharmaram",3,78.7218352,18.893725,273.8,3.9,0,0,.84955674,307
"JAGTIAL","RAIKAL","Alipur",13,78.8678221,18.8726109,298.4,3.9,0,0,.85043615,344
"NAGARKURNOOL","BIJINAPALLY","Gouraram",9,78.1312762,16.5785441,476.9,3.9,0,0,.85047472,115
"NAGARKURNOOL","BALMOOR","Balmoor",5,78.5785498,16.3395778,466.4,3.9,0,0,.85075378,112
"NAGARKURNOOL","VELDANDA","Kotra",7,78.5528916,16.6920599,404.3682861328125,6.354,1,1,.85077333,165
"MAHABUBNAGAR","MAHABUBNAGAR RURAL","Oblaipalle",7,77.88620450000001,16.6719476,337.548,6.195,0,0,.85098618,62
"MAHABUBNAGAR","ADDAKAL","Kandur",2,77.9702745,16.542169,308.685,6.777,0,0,.8510955,45
"KARIMNAGAR","GANGADHARA","Sarvareddypally",9,79.0699427,18.6322889,260,5.96,0,1,.8512941,223
"JAGTIAL","Endapalli","Kothapet",6,79.2027918,18.784027,201.3,3.9,0,0,.85156238,35
"MAHABUBNAGAR","JADCHERLA","Nelabanda Thanda",11,78.29915149999999,16.8529792,0,82.5,1,6,.85178846,58
"WANAPARTHY","PANGAL","Mohammadapur",3,78.0919597,16.2037699,251.691,70.438,1,0,.85191262,179
"JAGTIAL","MALLIAL","Thatipally",6,78.97701739999999,18.7020226,222,3.722,0,0,.85191596,325
"KARIMNAGAR","RAMADUGU","Deshrajpalle",5,79.0719658,18.5343969,226.9,4.424,0,0,.85216421,256
"KARIMNAGAR","KOTHAPALLY","Chinthakunta",23,79.08519250000001,18.4548094,289.8,3.9,0,2,.8522234,247
"PEDDAPALLI","MANTHANI","Kakarlapalli",4,79.6363502,18.6474166,0,3400,1,2,.85281104,353
"JAGTIAL","Endapalli","Godishelapet",5,79.2286601,18.7837268,188.5,3.9,0,0,.85291928,348
"KARIMNAGAR","THIMMAPUR","Parlapally",13,79.2112164,18.2904731,0,381,1,1,.8529889,263
"KARIMNAGAR","GANGADHARA","Gopalraopally",5,78.9556766,18.5672986,300.8,4.489,0,0,.85316485,229
"WANAPARTHY","PANGAL","Remuddula",4,78.18299949999999,16.316428,419.2,3.9,1,0,.85316807,175
"NAGARKURNOOL","PEDDAKOTHAPALLE","Sathapur",2,78.3414867,16.2372014,302.2197265625,3.905,1,0,.85323876,135
"WANAPARTHY","PANGAL","Mohammadapur",7,78.0872322,16.2403693,356.8,3.9,0,0,.85324299,182
"NAGARKURNOOL","VELDANDA","Peddapur",2,78.5210747,16.7962102,416.8370361328125,4.524,1,0,.85439289,162
"WANAPARTHY","WEEPANAGANDLA","Bollaram",3,78.19844209999999,16.1435118,242.483,23.247,1,1,.85467952,206
"WANAPARTHY","PANGAL","Kothapet",4,78.09600810000001,16.2558024,276.2,4.119,0,1,.85518932,178
"WANAPARTHY","WEEPANAGANDLA","Kalwarala",1,78.12654980000001,16.1604305,342.3,4.004,0,1,.85567611,201
"NAGARKURNOOL","KOLLAPUR","Chinthalapally",2,78.2708229,16.120201,231.68896484375,3.878,1,0,.85662705,119
"JAGTIAL","DHARMAPURI","Rayapatnam",5,79.1413671,18.8885818,166.9,3.9,0,0,.85666382,41
"JAGTIAL","PEGADAPALLE","Yellapur",6,79.103122,18.6888825,264.1,3.68,0,0,.85681415,337
"KARIMNAGAR","MANAKONDUR","Munjampally",8,79.1890283,18.381316,229.5,3.44,0,0,.85685742,250
"NAGARKURNOOL","ACHAMPET","Lingotam",4,78.5995133,16.4094796,447.8,3.06,1,0,.85720068,85
"JAGTIAL","GOLLAPALLE","Vengalapur",5,79.0150395,18.8095179,216.1,4.05,0,0,.85737443,284
"MAHABUBNAGAR","NAWABPET","Pallegadda",2,78.02341920000001,16.9194523,550.319,4.881,0,0,.85740513,74
"JAGTIAL","GOLLAPALLE","Rapalli",14,79.0480127,18.8075812,156,3.834,0,0,.85745823,278
"NAGARKURNOOL","UPPUNUNTHALA","Marripally",12,78.56492540000001,16.4571579,432.9,3.9,0,0,.85808635,150
"NAGARKURNOOL","KOLLAPUR","Yellur",1,78.3512465,16.117477,243.1881103515625,3.9,0,1,.85829753,123
"WANAPARTHY","WANAPARTHY","Chimanguntapally",2,78.10139599999999,16.4285718,421.1,3.9,1,0,.85834378,2
"JAGTIAL","KATHLAPUR","Sirkonda",4,78.70165129999999,18.7773179,320.2,3.9,1,2,.85895866,314
"MAHABUBNAGAR","MAHABUBNAGAR RURAL","Oblaipalle",2,77.88336750000001,16.6600982,336.838,7.416,0,0,.85897595,64
"JAGTIAL","MEDIPALLE","Kacharam",9,78.8129072,18.7450192,319.7,3.9,0,0,.85908484,328
"JAGTIAL","METPALLI","Rajeshwar Raopet",4,78.5737573,18.8216072,329.3,3.9,0,0,.85929161,19
"JAGTIAL","DHARMAPURI","Rayapatnam",6,79.1464314,18.8912104,113,3.216,0,0,.85963178,40
"JAGTIAL","MALLAPUR","Sirpoor",5,78.68535610000001,18.9332726,291.2,3.9,1,0,.85980719,318
"MAHABUBNAGAR","MAHABUBNAGAR RURAL","Oblaipalle",4,77.8864111,16.6718353,341.719,4.32,0,0,.86007226,62
"PEDDAPALLI","MANTHANI","Nagaram",6,79.6139975,18.6761716,84.41748046875,3.872,0,0,.86027253,352
"WANAPARTHY","WEEPANAGANDLA","Bollaram",1,78.1991462,16.1388232,239.97,10.768,1,2,.86057585,204
"NAGARKURNOOL","ACHAMPET","Chandapur",5,78.7191773,16.443228,391.1,4.516,0,1,.86067474,92
"NAGARKURNOOL","LINGAL","Ambatpally",10,78.4509486,16.2884711,399.2,3.9,0,0,.86091095,127
"PEDDAPALLI","SULTANABAD","Ramunipalli",3,79.3707661,18.4826976,153,5.535,0,0,.86157095,367
"NAGARKURNOOL","KOLLAPUR","Yellur",5,78.3497084,16.1246136,255.6309814453125,4.621,1,0,.86158478,124
"NAGARKURNOOL","VANGOOR","Kondareddipalle",1,78.5662585,16.6139702,406.7017822265625,3.9,1,1,.86201185,154
"KARIMNAGAR","HUZURABAD","Peddapapaiahpalli",5,79.4294531,18.182524,264.5,3.9,0,0,.86214638,238
"MAHABUBNAGAR","JADCHERLA","Nelabanda Thanda",6,78.29915149999999,16.8529792,0,82.5,1,6,.86286026,58
"JAGTIAL","METPALLI","Rajeshwar Raopet",6,78.5756153,18.8269849,320.7,3.4,0,1,.86290741,16
"JAGTIAL","IBRAHIMPATNAM","Eradandi",4,78.5702599,18.9522142,300.1,3.9,0,0,.86300683,290
"WANAPARTHY","WEEPANAGANDLA","Gopaldinne",2,78.0838497,16.1304885,202.2,4.266,0,0,.86368352,196
"KARIMNAGAR","KOTHAPALLY","Chinthakunta",16,79.0852471,18.4546007,300.1,3.9,0,2,.86373818,248
"KARIMNAGAR","CHIGURUMAMIDI","Lambadipalli",8,79.1784195,18.2167549,335,3.9,0,0,.86392856,210
"JAGTIAL","MALLAPUR","Sirpoor",11,78.6852696,18.9332083,288,3.9,1,0,.86398757,318
"MAHABUBNAGAR","RAJAPUR","Thirumalapur",6,78.1316779,16.8261264,0,3000,0,3,.86400586,83
"PEDDAPALLI","MANTHANI","Nagaram",9,79.6140005,18.6757203,77.9327392578125,4.604,0,0,.86492038,352
"MAHABUBNAGAR","DEVARKADARA","Laxmipalle",7,77.9098621,16.6291763,329.2,4.609,0,0,.86569768,43
"MAHABUBNAGAR","CHINNA CHINTHA KUNTA","Pallamarri",7,77.78615120000001,16.5554878,0,2599.999,0,10,.86597514,51
"PEDDAPALLI","SULTANABAD","Kandunuripalli",5,79.3315984,18.549714,153.4,4.273,0,0,.86644572,361
"KARIMNAGAR","MANAKONDUR","Munjampally",10,79.18912640000001,18.3814637,273.3,3.9,0,0,.86663049,250
"NAGARKURNOOL","VELDANDA","Peddapur",3,78.5205658,16.7957756,433.203369140625,3.874,0,0,.86686742,161
"JAGTIAL","MALLAPUR","Gundam Pally",2,78.71191880000001,18.9196945,297.8,3.9,0,0,.86693251,323
"MAHABUBNAGAR","MAHABUBNAGAR RURAL","Oblaipalle",11,77.8834512,16.6599507,342.807,6.464,0,0,.8677277,64
"KARIMNAGAR","KARIMNAGAR RURAL","Gopalpoor",11,79.16996330000001,18.4629522,0,1346.528,1,2,.86819732,246
"MAHABUBNAGAR","MAHABUBNAGAR RURAL","Kodur",12,77.9132599,16.6862392,350.047,7.682,0,2,.8682099,68
"NAGARKURNOOL","VANGOOR","Rangapur",6,78.5321668,16.565671,354.90771484375,3.9,1,0,.86826479,157
"NAGARKURNOOL","UPPUNUNTHALA","Marripally",5,78.5648728,16.4573607,440.6,3.9,0,0,.86921686,150
"KARIMNAGAR","MANAKONDUR","Munjampally",2,79.18772199999999,18.38204,190.69580078125,4.017,0,0,.8694185,249
"JAGTIAL","IBRAHIMPATNAM","Eradandi",7,78.5643097,18.9525436,289.8,3.9,0,0,.86974251,288
