c3_crop_name_kharif,crop_name,varities_grown_khrf,varities_grown_rabi,varities_grown_khrf23,plant_date_kharif,plant_date_rabi,plant_date_sumr,plant_date_kharif23,key,crop_area_kharif23,crop_area_kharif,crop_area_rabi,crop_area_summer
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),12,Telangana Sona (RNR 15048),12,22jan2022,22oct2022,,22jul2023,uuid:25671497-9f52-4ca9-8034-24b89e82b37b,2,2,2,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),,,,,,,,uuid:25671497-9f52-4ca9-8034-24b89e82b37b,0,0,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),99,Cotton Dora Sannalu (MTU 1010),99,14jul2022,09jan2022,,17jun2023,uuid:2572e611-194e-4147-aa0a-3cdddcace06b,.44999999,.44999999,.44999999,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),11,Cotton Dora Sannalu (MTU 1010),11,19jun2022,07dec2022,,20jun2023,uuid:257870e0-a4ab-4350-a6e4-46cfd58b8a3f,11,11,11,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),99,Other,99,12aug2022,16jan2022,,14aug2023,uuid:2589786a-6025-4339-92d9-f8e81ac121ce,5,5,3,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),1,Telangana Sona (RNR 15048),1,16aug2023,20jun2022,,16aug2023,uuid:2589786a-6025-4339-92d9-f8e81ac121ce,5,5,3,0
1013,దమ్ము చెయ్యకుండా నేరుగా విత్తిన వరి (paddy),12,,2,10jul2022,,,08jul2023,uuid:258a886c-6e1f-440c-aba1-8157eb405fca,2,1.5,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),1,,1,10jul2022,,,10aug2023,uuid:25942ee4-e01c-4c7c-8033-57f12a77d6ae,4,4,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),1 11,Cotton Dora Sannalu (MTU 1010),1 12,20jun2022,15dec2022,,10jun2023,uuid:25a41047-f16d-4f1a-bcd3-eaa7b0dc75bb,7,7,7,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),25,Telangana Sona (RNR 15048),1,13jul2022,13dec2022,,13jun2023,uuid:25bec791-3476-4448-96e7-e0a163a058ba,5,4,4,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),,Telangana Sona (RNR 15048),1,,20nov2022,,14jun2023,uuid:25d5ca95-f031-4335-bb13-2d393d2986e6,1,0,1,0
1013,దమ్ము చెయ్యకుండా నేరుగా విత్తిన వరి (paddy),1,,9,17aug2022,,,24aug2023,uuid:25e646e0-31b1-4842-8c86-9a9c82d02ac0,1.5,1.5,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),99,Cotton Dora Sannalu (MTU 1010),99,07may2022,07nov2022,,07may2023,uuid:25e992ea-b487-4bcb-afc1-350c23af1ead,1,1,1,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),1,Cotton Dora Sannalu (MTU 1010),1,16jun2023,05jan2023,,09jul2023,uuid:26243761-3888-46a9-a046-ae36d20ae982,2,2,2,0
104,మొక్కజొన్న (Maize),,,,,,,,uuid:26402328-0c7e-4987-ae92-6b18922b3ac1,3,3,0,0
1101,పత్తి,,,,,,,,uuid:26402328-0c7e-4987-ae92-6b18922b3ac1,3,3,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),1,,1,03jan2022,,,02jun2023,uuid:26402328-0c7e-4987-ae92-6b18922b3ac1,3,3,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),12,Other,99,12jul2022,23nov2022,,27jul2023,uuid:264ca215-c32c-4754-8093-3d7926b3de95,2.3,2.3,2.3,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),1,Cotton Dora Sannalu (MTU 1010),1,19jun2022,24dec2021,,14jun2023,uuid:265f3ffb-946c-4846-8cfd-a4e052a0a74d,1,1,1,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),,,1,,,,25jul2023,uuid:268a73c6-78e2-4293-8654-cc2129a20b87,2,0,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),,,1,,,,25sep2023,uuid:268a73c6-78e2-4293-8654-cc2129a20b87,2,0,0,0
1011,డ్రమ్ సీడర్ పధ్ధతి లో వరి ( drum seeder paddy),1,,1,02jun2022,,,11jul2023,uuid:269574f3-07a5-4b7d-950f-d9a3c0f94d52,5,5,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),36,Other,36,19aug2023,19jan2023,,18aug2023,uuid:269c6520-61ea-4254-88eb-a5301ca08f62,1,1,1,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),36,Other,36,19aug2023,19jan2023,,19aug2023,uuid:269c6520-61ea-4254-88eb-a5301ca08f62,1,1,1,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),12,Cotton Dora Sannalu (MTU 1010),1 12,24jul2023,27nov2022,,27jul2023,uuid:26d26850-5dd4-4ece-9409-1386ed72fbb0,6,3,6,0
188,other cereals,,,,,,,,uuid:26d26850-5dd4-4ece-9409-1386ed72fbb0,0,0,2,0
1101,పత్తి,,,,,,,,uuid:26f39835-0913-4651-b164-b3eb29a5c366,4,4,0,0
1101,పత్తి,,,,,,,,uuid:26f39835-0913-4651-b164-b3eb29a5c366,4,0,0,0
1013,దమ్ము చెయ్యకుండా నేరుగా విత్తిన వరి (paddy),,,1,,,,29jul2023,uuid:26f775c1-d192-4882-8458-5522b0240111,2.25,0,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),12,Cotton Dora Sannalu (MTU 1010),12,10jun2022,09jan2022,,01jun2023,uuid:27004cb7-b5d5-4d12-bc98-aeb2486ea329,5,5,5,0
1101,పత్తి,,,,,,,,uuid:271ed5ce-530d-4a59-b212-e8d4e65c4d1e,2,0,0,0
1101,పత్తి,,,,,,,,uuid:271ed5ce-530d-4a59-b212-e8d4e65c4d1e,2,0,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),,,1,,,,21jul2023,uuid:271fe80c-30cc-4053-99a3-5235d1ef7606,4,0,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),1,Telangana Sona (RNR 15048),1,21jun2022,21jul2023,,21jul2023,uuid:27258abf-c86f-4b79-90dd-8a1a7e408f79,1.35,1.35,1.35,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),1,Telangana Sona (RNR 15048),1,21apr2022,21may2023,,21aug2023,uuid:27258abf-c86f-4b79-90dd-8a1a7e408f79,1.35,1.35,1.35,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),99,Cotton Dora Sannalu (MTU 1010),12,07jun2023,04jan2023,,05jul2023,uuid:27384242-4a87-4551-b7c9-b089e6f18a86,3,4,3,0
601,mangoes,,,,,,,,uuid:27384242-4a87-4551-b7c9-b089e6f18a86,0,3,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),11,,99,01jul2023,,,14jul2023,uuid:2742f328-996a-47f9-aca6-ed3a60b1dd6b,2,2,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),,,,,,,,uuid:2742f328-996a-47f9-aca6-ed3a60b1dd6b,0,0,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),17,Jagtial Rice-1 (JGL 24423),12,15jul2022,10dec2022,,12jun2023,uuid:2765a9ec-3416-4219-b541-b197696e74cd,3,3,3,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),1,Telangana Sona (RNR 15048),1,19jun2022,19sep2022,,19sep2023,uuid:27a8974b-86ae-4bca-8b7b-0a666b535a8b,1.75,1.75,1.75,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),1,,1,19sep2023,,,19jul2023,uuid:27a8974b-86ae-4bca-8b7b-0a666b535a8b,1.75,1.75,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),,,,,,,,uuid:27dea166-0358-4520-b220-45e7ff262068,0,0,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),1,Telangana Sona (RNR 15048),1,19jun2022,19dec2022,,19jun2023,uuid:27dea166-0358-4520-b220-45e7ff262068,3,3,3,0
1011,డ్రమ్ సీడర్ పధ్ధతి లో వరి ( drum seeder paddy),,Telangana Sona (RNR 15048),,,08jun2022,,,uuid:27efdb77-dc05-404f-95f6-b56e4ce3d734,0,,2,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),1,,1,03jan2022,,,03jul2023,uuid:28536436-f166-42df-8332-a5eaa7440013,1,1,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),,,,,,,,uuid:28536436-f166-42df-8332-a5eaa7440013,0,0,0,0
1011,డ్రమ్ సీడర్ పధ్ధతి లో వరి ( drum seeder paddy),,Cotton Dora Sannalu (MTU 1010),12,,08dec2022,,07aug2023,uuid:2871749b-0173-4763-ad37-437ab424705e,5,0,5,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),,,,,,,,uuid:2871749b-0173-4763-ad37-437ab424705e,0,0,0,0
,,,,,,,,,uuid:28831642-be1f-4d4a-82b6-2ceacc53322f,,,,
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),1 36,Cotton Dora Sannalu (MTU 1010),1 36,04jun2022,30dec2022,,10jun2023,uuid:288e55cb-5bbc-4df2-9604-95f0a2289df6,12.725,12.725,12.725,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),1 36,Cotton Dora Sannalu (MTU 1010),1 36,04jun2022,30dec2022,,25jun2023,uuid:288e55cb-5bbc-4df2-9604-95f0a2289df6,12.725,12.725,12.725,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),1 36,Telangana Sona (RNR 15048),1 36,04jun2022,30dec2022,,15jun2023,uuid:288e55cb-5bbc-4df2-9604-95f0a2289df6,12.725,12.725,12.725,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),,Telangana Sona (RNR 15048),1,,07jan2023,,02jul2023,uuid:2890d6d5-55a3-4036-876a-67d6346a961d,1.375,0,1.375,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),99,Cotton Dora Sannalu (MTU 1010),12,23jun2022,06dec2022,,05jul2023,uuid:28ff949e-05d0-40fc-88bd-49682fd656b9,1,1,1,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),1,,1,19jun2023,,,19jul2023,uuid:292f7451-923a-4553-aa25-815aa55c9af9,2.4000001,2.4000001,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),99,Other,99,19jul2022,19sep2022,,19jul2023,uuid:292f7451-923a-4553-aa25-815aa55c9af9,2.5,2.4000001,2.4000001,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),,,,,,,,uuid:2984c1e4-1f07-4948-8784-f5fbf6812a73,0,0,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),1,Telangana Sona (RNR 15048),1,07jul2022,07jun2023,,07jul2023,uuid:2984c1e4-1f07-4948-8784-f5fbf6812a73,5,4,4,0
1012,వెదజల్లిన పధ్ధతి లో  వరి  (paddy),12,Cotton Dora Sannalu (MTU 1010),12,11jul2022,11jan2023,,07jul2023,uuid:29bc5234-cef0-43d1-9c68-936a7bba3a4b,1.5,1.5,1.5,0
601,mangoes,,,,,,,,uuid:29bd1b2d-26f6-45fc-9de2-e523e84780ea,0,.5,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),12,Cotton Dora Sannalu (MTU 1010),99,20jun2022,28nov2022,,20jun2023,uuid:29bd1b2d-26f6-45fc-9de2-e523e84780ea,1.5,1.5,1.5,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),12,Cotton Dora Sannalu (MTU 1010),12,13jul2022,08feb2023,,11jul2023,uuid:29c3634d-dbd7-4491-b4ad-d81e045fa859,17.75,17.75,15,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),12,Cotton Dora Sannalu (MTU 1010),12,20jul2022,20feb2023,,12jul2023,uuid:29c3634d-dbd7-4491-b4ad-d81e045fa859,18,17.75,15,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),1,Telangana Sona (RNR 15048),1,06may2022,06jun2022,,07may2023,uuid:2a0110b5-48c6-4bec-ab0f-302356d4e0cc,1.5,1.5,1.5,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),99,Other,99,15jul2022,22jan2022,,25jul2023,uuid:2a0161b2-bb19-48c8-ac28-f3ec55af8154,1,4.5,4.5,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),,,,,,,,uuid:2a0161b2-bb19-48c8-ac28-f3ec55af8154,0,0,0,0
1101,పత్తి,,,,,,,,uuid:2a22be3f-3d05-45c0-9e6e-5f475b122d4c,0,0,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),14,,32,22jun2022,,,13aug2023,uuid:2a22be3f-3d05-45c0-9e6e-5f475b122d4c,3,3,0,0
,,,,,,,,,uuid:2a306bde-386d-4cd1-b3d5-7406770e9bcd,,,,
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),1,Telangana Sona (RNR 15048),1,05jul2023,04jan2023,,05jul2023,uuid:2a306bde-386d-4cd1-b3d5-7406770e9bcd,1,1.5,1,0
1012,వెదజల్లిన పధ్ధతి లో  వరి  (paddy),1 12,,1 12,09sep2023,,,09sep2023,uuid:2a53588c-9430-40cd-8300-86c806ed8ed9,8,8,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),,,1,,,,09sep2023,uuid:2a9fe60a-e777-44a3-87ef-236f8cb6d651,3,0,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),,Telangana Sona (RNR 15048),1,,16jan2022,,18sep2023,uuid:2adc331c-cce2-4153-9a16-8d640b302bbc,1,0,1,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),,Telangana Sona (RNR 15048),1,,16jan2023,,17aug2023,uuid:2adc331c-cce2-4153-9a16-8d640b302bbc,1,0,1,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),,,,,,,,uuid:2b0873dd-ebd1-4205-87c0-7cb06c043435,0,0,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),12,Cotton Dora Sannalu (MTU 1010),,16jun2022,14dec2022,,15jun2023,uuid:2b0873dd-ebd1-4205-87c0-7cb06c043435,1.5,1.5,1.5,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),1,Telangana Sona (RNR 15048),1,13jul2023,13dec2022,,13jun2023,uuid:2b0ab956-3951-4404-8a2a-5838b66e0a8e,3.5,2.5,3.5,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),12,Cotton Dora Sannalu (MTU 1010),12,04jul2023,04jan2023,,04jul2023,uuid:2b1f90ea-11c7-4aeb-804e-b563d676f6c1,4.5,4.5,2,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),12,Cotton Dora Sannalu (MTU 1010),12,04jul2022,04jan2023,,04jul2023,uuid:2b1f90ea-11c7-4aeb-804e-b563d676f6c1,4.5,4.5,2,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),1,Other,99,05aug2023,05jan2023,,01aug2023,uuid:2b458b83-9800-4014-a868-6720b899d2c6,1,1,1,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),12,Cotton Dora Sannalu (MTU 1010),12,27jul2022,29dec2022,,26jul2023,uuid:2b60af63-f8d3-41d8-8af5-a5b485a8afba,2,2,2,0
1012,వెదజల్లిన పధ్ధతి లో  వరి  (paddy),12,Cotton Dora Sannalu (MTU 1010),12,22jul2022,29dec2022,,26jul2023,uuid:2b60af63-f8d3-41d8-8af5-a5b485a8afba,3,3,3,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),12,Cotton Dora Sannalu (MTU 1010),12,21jul2022,21jan2023,,21jul2022,uuid:2b66de62-ac25-406a-9a7d-3062ab3e2b39,3.075,3.075,3.075,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),12,Cotton Dora Sannalu (MTU 1010),12,21jun2022,21jan2023,,21jun2023,uuid:2b66de62-ac25-406a-9a7d-3062ab3e2b39,3.075,3.075,3.075,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),1,Telangana Sona (RNR 15048),,27sep2023,24jul2023,,,uuid:2ba9cd73-6876-40bf-be20-ffc1693938d6,0,4,4,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),99,Other,99,08jun2022,08jun2023,,08jun2023,uuid:2bb69365-7371-416a-ade1-1a4d97dff79c,1,1,1,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),,Other,99,,06dec2022,,26jul2023,uuid:2bde13ac-6e2f-4408-a8c6-095f359492e8,.75,0,10,0
1888,other non-food crops,,,,,,,,uuid:2bde13ac-6e2f-4408-a8c6-095f359492e8,0,0,3.375,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),99,Other,,15jul2022,15jan2022,,,uuid:2bea0714-b410-48d8-8b06-c1b83bd5e552,0,3,2,0
188,other cereals,,,,,,,,uuid:2bea0714-b410-48d8-8b06-c1b83bd5e552,0,0,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),99,,99,20jul2022,,,15jul2023,uuid:2beaa7f1-a7d6-40f1-a2e3-4bb9236be8b9,4,4,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),1,Cotton Dora Sannalu (MTU 1010),1,22jun2022,11jan2023,,09jun2023,uuid:2bf3875d-f6ac-4517-af0c-b423b6783344,3,3,3,0
601,mangoes,,,,,,,,uuid:2bf3875d-f6ac-4517-af0c-b423b6783344,0,0,0,0
202,కంది పప్పు (tur),,,,,,,,uuid:2bf3875d-f6ac-4517-af0c-b423b6783344,0,0,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),1,Cotton Dora Sannalu (MTU 1010),1,13jun2023,01jan2023,,15jun2023,uuid:2bf3875d-f6ac-4517-af0c-b423b6783344,3,3,3,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),1,Other,1,06jul2022,24jan2023,,06jul2023,uuid:2c13bfb5-91d4-422d-a6fb-207c184757e6,4,4,4,0
,,,,,,,,,uuid:2c1a5bb6-33e7-47a3-bcb9-97eb917b8b9d,,,,
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),12,Telangana Sona (RNR 15048),12,12jul2022,14feb2023,,18jul2023,uuid:2c223237-cc86-4c9d-830e-02fad7425291,6,6,6,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),99,Cotton Dora Sannalu (MTU 1010),99,12jul2023,07dec2022,,10jun2023,uuid:2c2af19c-2966-44b1-bcdc-3944da3ed428,1.5,1.5,1.5,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),99,Other,99,26jul2022,21nov2022,,10jul2023,uuid:2c2cdc1f-63a2-4649-ad63-4068dfc1fc18,2,2,2,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),99,,99,21jul2022,,,21aug2023,uuid:2c2cdc1f-63a2-4649-ad63-4068dfc1fc18,2,2,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),99,Cotton Dora Sannalu (MTU 1010),99,11jun2022,29nov2022,,06jun2023,uuid:2c612208-1940-4eae-afb1-3283109607ff,4,4,4,0
1101,పత్తి,,,,,,,,uuid:2c73791a-21c3-49d9-9140-b3040105a40e,0,1.1,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),2,Telangana Sona (RNR 15048),2 32,05jul2022,25dec2022,,22jun2023,uuid:2c923334-ec1f-4822-b8ce-d2c12d012a49,3,3,3,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),,,,,,,,uuid:2c9bed2f-b4e9-4319-a9de-a60d362731c7,0,0,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),12,Cotton Dora Sannalu (MTU 1010),12,14jul2022,11jan2023,,16jul2023,uuid:2c9bed2f-b4e9-4319-a9de-a60d362731c7,3,3.2249999,3,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),99,Cotton Dora Sannalu (MTU 1010),99,05jul2023,04jan2023,,07jul2023,uuid:2ca58b77-936c-4cf9-8c00-60b37a617387,1.5,1.5,1.5,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),,,,,,,,uuid:2ca58b77-936c-4cf9-8c00-60b37a617387,0,0,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),1,Telangana Sona (RNR 15048),1,13jul2022,13nov2022,,13jul2023,uuid:2d1b23c3-47a1-405c-bb57-73b9a00ae88a,5.2249999,4,4,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),,Telangana Sona (RNR 15048),,,13nov2022,,,uuid:2d1b23c3-47a1-405c-bb57-73b9a00ae88a,0,0,4,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),1,Telangana Sona (RNR 15048),1,13jul2022,13nov2022,,13sep2023,uuid:2d1b23c3-47a1-405c-bb57-73b9a00ae88a,4,5,6,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),1,Telangana Sona (RNR 15048),1,13jul2022,08nov2022,,13jul2023,uuid:2d1b23c3-47a1-405c-bb57-73b9a00ae88a,110,4,4,0
801,other food crop,,,,,,,,uuid:2d450b3e-687a-4cbc-8d17-994ac26c7d74,2,0,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),12,Cotton Dora Sannalu (MTU 1010),12,09jul2022,27dec2022,,25jul2023,uuid:2d450b3e-687a-4cbc-8d17-994ac26c7d74,8,4,4,0
1101,పత్తి,,,,,,,,uuid:2d450b3e-687a-4cbc-8d17-994ac26c7d74,2.5,0,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),,,1,,,,02jun2023,uuid:2d6104a2-812d-4446-b4b5-fdcf75d5c244,2,0,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),,,1,,,,02jun2023,uuid:2d6104a2-812d-4446-b4b5-fdcf75d5c244,2,0,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),,,1,,,,01jun2023,uuid:2d6104a2-812d-4446-b4b5-fdcf75d5c244,2,0,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),99,Cotton Dora Sannalu (MTU 1010),99,03jun2022,03jan2023,,13jun2023,uuid:2d8b0936-9fb1-4da1-aa7c-6ea37442d661,1.325,1.325,1.325,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),,,,,,,,uuid:2d8f51c2-79ef-467f-b530-75f242b8e74a,0,0,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),,,1,,,,28sep2023,uuid:2dce3d84-0339-4763-ad9b-7fd5e74da3bc,1,0,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),,Telangana Sona (RNR 15048),,,09jul2022,,,uuid:2dda71bc-2336-42c9-855e-884eb6fa900c,0,,2,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),1,Telangana Sona (RNR 15048),1,19jul2022,04jan2023,,05jul2023,uuid:2dde5b01-afaa-4482-8be1-054510d4be51,2,3,4,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),1,Telangana Sona (RNR 15048),1,05jul2023,04jan2023,,05jul2023,uuid:2dde5b01-afaa-4482-8be1-054510d4be51,2,3,3,0
1001,groundnut,,,,,,,,uuid:2dde5b01-afaa-4482-8be1-054510d4be51,0,0,3,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),1,Telangana Sona (RNR 15048),1,08jul2023,08jul2023,,08jul2023,uuid:2de9a558-f847-41cc-b3c7-fe1f34a6f9d0,2,3,3,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),99,,99,22jun2022,,,22jun2023,uuid:2deabfdc-c7f2-4853-a8bf-21c454038879,2,2,0,0
